"year","state","state_po","office","candidate","party","candidatevotes","totalvotes","pctfor","lean","enaction"
2014,"Mississippi","MS","US Senate","Travis W. Childers","democrat",239439,631858,0.378944319768049,0.220052606756581,1997
2014,"Mississippi","MS","US Senate","Thad Cochran","republican",378481,631858,0.598996926524631,0.220052606756581,1997
2014,"Nebraska","NE","US Senate","Dave Domina","democrat",170127,540337,0.314853508088471,0.328515352455967,1994
2014,"Nebraska","NE","US Senate","Ben Sasse","republican",347636,540337,0.643368860544438,0.328515352455967,1994
2014,"New Mexico","NM","US Senate","Tom Udall","democrat",286409,515506,0.55558810178737,-0.11117620357474,2016
2014,"New Mexico","NM","US Senate","Allen E. Weh","republican",229097,515506,0.44441189821263,-0.11117620357474,2016
2014,"North Carolina","NC","US Senate","Kay R. Hagan","democrat",1377651,2915281,0.472561993166353,0.0156444610313722,2016
2014,"North Carolina","NC","US Senate","Thom Tillis","republican",1423259,2915281,0.488206454197726,0.0156444610313722,2016
2014,"South Carolina","SC","US Senate","Brad Hutto","democrat",456726,1240075,0.368305142834103,0.00263083525113172,1997
2014,"South Carolina","SC","US Senate","Joyce Dickerson","democrat",459583,1238982,0.370935978085234,0.17172555448336,1997
2014,"South Carolina","SC","US Senate","Lindsey Graham","republican",672941,1240075,0.542661532568595,0.17172555448336,1997
2014,"South Carolina","SC","US Senate","Tim Scott","republican",757215,1238982,0.611158999888618,0.0684974673200236,1997
2014,"Virginia","VA","US Senate","Mark R. Warner","democrat",1073667,2184473,0.491499322719942,-0.00811500073473098,2004
2014,"Virginia","VA","US Senate","Ed. W. Gillespie","republican",1055940,2184473,0.483384321985211,-0.00811500073473098,2004
2014,"West Virginia","WV","US Senate","Natalie Tennant","democrat",156360,453689,0.344641373275526,0.276533043560677,2013
2014,"West Virginia","WV","US Senate","Shelley Moore Capito","republican",281820,453689,0.621174416836203,0.276533043560677,2013
2016,"Colorado","CO","US Senate","Michael F. Bennet","democrat",1370710,2743023,0.499707804127053,-0.056649907784222,2019
2016,"Colorado","CO","US Senate","Darryl Glenn","republican",1215318,2743023,0.44305789634283,-0.056649907784222,2019
2016,"Connecticut","CT","US Senate","Richard Blumenthal","democrat",920766,1596276,0.576821301579426,-0.230627410297467,2008
2016,"Connecticut","CT","US Senate","Dan Carter","republican",552621,1596276,0.346193891281959,-0.230627410297467,2008
2016,"Illinois","IL","US Senate","Tammy Duckworth","democrat",3012940,5491878,0.548617431049998,-0.150813255502034,2013
2016,"Illinois","IL","US Senate","Mark Kirk","republican",2184692,5491878,0.397804175547964,-0.150813255502034,2013
2016,"Indiana","IN","US Senate","Evan Bayh","democrat",1158947,2732546,0.424127169313893,0.0969952564385009,1995
2016,"Indiana","IN","US Senate","Todd C. Young","republican",1423991,2732546,0.521122425752394,0.0969952564385009,1995
2016,"Kentucky","KY","US Senate","Jim Gray","democrat",813246,1903465,0.427245050473741,0.145487834028995,2010
2016,"Kentucky","KY","US Senate","Rand Paul","republican",1090177,1903465,0.572732884502736,0.145487834028995,2010
2016,"Maryland","MD","US Senate","Chris Van Hollen","democrat",1659907,2726170,0.608878756643936,-0.252130278009075,2010
2016,"Maryland","MD","US Senate","Kathy Szeliga","republican",972557,2726170,0.356748478634861,-0.252130278009075,2010
2016,"North Carolina","NC","US Senate","Deborah K. Ross","democrat",2128165,4691133,0.45365693106548,0.0569608663834515,2016
2016,"North Carolina","NC","US Senate","Richard Burr","republican",2395376,4691133,0.510617797448932,0.0569608663834515,2016
2016,"Ohio","OH","US Senate","Ted Strickland","democrat",1996908,5374164,0.371575560403441,0.20871320637033,1981
2016,"Ohio","OH","US Senate","Rob Portman","republican",3118567,5374164,0.580288766773772,0.20871320637033,1981
2016,"South Carolina","SC","US Senate","Thomas Dixon","democrat",704540,2049893,0.343695988034497,0.26199855309521,1997
2016,"South Carolina","SC","US Senate","Tim Scott","republican",1241609,2049893,0.605694541129708,0.26199855309521,1997
2016,"Utah","UT","US Senate","Misty K. Snow","democrat",301858,1115583,0.270583183859919,0.410872162806353,2018
2016,"Utah","UT","US Senate","Mike Lee","republican",760220,1115583,0.681455346666272,0.410872162806353,2018
2016,"Vermont","VT","US Senate","Patrick J. Leahy","democrat",192243,320467,0.599883919405118,-0.276490247045718,2010
2016,"Vermont","VT","US Senate","Scott Milne","republican",103637,320467,0.3233936723594,-0.276490247045718,2010
2018,"Connecticut","CT","US Senate","Christopher S Murphy","democrat",787685,1386840,0.567971070923827,-0.174474344553085,2008
2018,"Connecticut","CT","US Senate","Matthew Corey","republican",545717,1386840,0.393496726370742,-0.174474344553085,2008
2018,"Delaware","DE","US Senate","Thomas R Carper","democrat",217385,362592,0.599530601888624,-0.221345203424234,2010
2018,"Delaware","DE","US Senate","Robert B Arlett","republican",137127,362592,0.37818539846439,-0.221345203424234,2010
2018,"Indiana","IN","US Senate","Joe Donnelly","democrat",1023553,2282565,0.448422279321728,0.0589017180233641,1995
2018,"Indiana","IN","US Senate","Mike Braun","republican",1158000,2282565,0.507323997345092,0.0589017180233641,1995
2018,"Maryland","MD","US Senate","Ben Cardin","democrat",1491614,2299889,0.648559126114347,-0.345493630344769,2010
2018,"Maryland","MD","US Senate","Tony Campbell","republican",697017,2299889,0.303065495769578,-0.345493630344769,2010
2018,"Mississippi","MS","US Senate","David Baria","democrat",369567,1843803,0.200437356919367,0.0277968958722814,1997
2018,"Mississippi","MS","US Senate","Mike Espy","democrat",420819,1843803,0.228234252791649,0.0687709044838304,1997
2018,"Mississippi","MS","US Senate","Roger F. Wicker","republican",547619,1843803,0.297005157275479,0.0687709044838304,1997
2018,"Mississippi","MS","US Senate","Cindy Hyde-Smith","republican",486769,1843803,0.264002716125313,-0.0330024411501663,1997
2018,"Nebraska","NE","US Senate","Jane Raybould","democrat",269917,698883,0.386211998288698,0.190638490276627,1994
2018,"Nebraska","NE","US Senate","Deb Fischer","republican",403151,698883,0.576850488565325,0.190638490276627,1994
2018,"New Mexico","NM","US Senate","Martin T Heinrich","democrat",376998,697012,0.540877345009842,-0.235555485414885,2016
2018,"New Mexico","NM","US Senate","Mick Rich","republican",212813,697012,0.305321859594957,-0.235555485414885,2016
2018,"Ohio","OH","US Senate","Sherrod Brown","democrat",2355923,4410898,0.534114141836878,-0.068457715413052,1981
2018,"Ohio","OH","US Senate","Jim Renacci","republican",2053963,4410898,0.465656426423826,-0.068457715413052,1981
2018,"Utah","UT","US Senate","Jenny Wilson","democrat",328541,1062845,0.309114687466187,0.316766791018446,2018
2018,"Utah","UT","US Senate","Mitt Romney","republican",665215,1062845,0.625881478484633,0.316766791018446,2018
2018,"Vermont","VT","US Senate","Lawrence Zupan","republican",74663,272624,0.273868038030401,-0.352013440454232,2010
2018,"Virginia","VA","US Senate","Timothy M. Kaine","democrat",1910370,3351373,0.570026075879945,-0.159951458700658,2004
2018,"Virginia","VA","US Senate","Corey A. Stewart","republican",1374313,3351373,0.410074617179287,-0.159951458700658,2004
2018,"West Virginia","WV","US Senate","Joe Manchin","democrat",288808,582911,0.49545814026498,-0.032485233594837,2013
2018,"West Virginia","WV","US Senate","Patrick Morrisey","republican",269872,582911,0.462972906670143,-0.032485233594837,2013
